"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75"
"2016-05-01",78.4577764894533,379.361591394101,379.361591394101,383.852011175218,384.972245329842,405.975237746834,406.908426493949,410.169097195175,418.247869608659,418.247869608659,30,467.362659321339,468.57149486333,30,501.999534387142,30,30,533.631615282664,545.909690500609,548.013822812713,30,553.091542523798,555.228710957735,574.237524556516,82.735822968769,97.701745065863,747.701745065863,750.515749933776,752.939046811401,286.24030770842,1686.24030770842,1703.31119989861,107.34532842633,1720.57472973359,83.89937374383,1733.89937374383,1733.89937374383,30,30,2029.47640466181,30,2036.17295818023,2050.88826432479,30,2072.07432077827,30,2081.1670703409,111.1670703409,113.5556244351,2117.79521533545,2121.84742972212,2135.66425959714,30,30,2151.56977367754,71.64800429468,2291.40296896971,2291.40296896971,2291.40296896971,2291.40296896971,76.5782812096648,6.57884371249381,44.3033605636277,19.5699582030537,153.987742743769,928.915917571907,6.26742244092653,11.4985766104938,15.5990593629205,1.15111807934468,30.4898266896806,13.7751158592148,6.65779895980822,117.016478821685,19.0361315091812
"2016-05-02",78.268851204103,370.515496271535,370.515496271535,374.664004409017,375.760565736695,395.611351827516,396.496056151681,399.527721110096,407.285217818896,407.285217818896,30,456.251533603456,457.324676711423,30,489.623650389725,30,30,519.732650321669,531.369008153596,533.351701163875,30,538.08867620531,540.083451169245,557.845918983684,61.9341395575,76.027449839458,726.027449839458,728.509838392209,731.028605783778,222.93105878789,1622.93105878789,1639.35623672091,43.5834624788799,1656.9511761948,30,1670.4202492214,1670.4202492214,30,30,1956.21377174965,30,1962.13902096444,1976.24690131324,30,1997.80553616956,30,2007.60104996772,37.60104996772,40.79921355897,2044.85006352465,2049.52853087428,2062.88353702897,30,30,2079.65312275243,30,2218.01457500024,2218.01457500024,2218.01457500024,2218.01457500024,76.4029904367367,6.40374254908243,44.5689786596313,19.365383755509,149.683012965108,887.972010640062,6.04734247598672,11.1348100557257,15.9237828474996,1.12374693594896,29.4663183738056,13.2984905664488,6.52097476652623,115.329680270771,18.3844742364099
"2016-05-03",76.6092841095941,359.914808783171,359.914808783171,364.054435707621,365.113297930137,384.746970927137,385.62160858873,388.688676144474,396.14421795297,396.14421795297,30,444.70423525308,445.743854847557,30,477.110887417799,30,30,506.700014830682,517.92050425656,519.823597634988,30,524.21652375678,526.062594595582,542.889196671365,42.779335474657,56.1519872674741,706.151987267474,708.438474486735,710.783279694831,168.51237925359,1568.51237925359,1583.95911817668,30,1600.91303998702,30,1613.692927736,1613.692927736,30,30,1889.39210054835,30,1894.91671036021,1908.64390769954,30,1930.2092626954,30,1939.58823613547,30,30,1975.61503537088,1980.15904062973,1993.08821465411,30,30,2009.50792720314,30,2145.10766105766,2145.10766105766,2145.10766105766,2145.10766105766,74.7545522691339,6.08826151212016,44.0239193741041,19.2665919664123,145.831106399215,854.275542001822,5.83523621782736,10.8364493755174,16.2377488452698,1.09857487505616,28.5309334285212,12.87423450244,6.38539298888767,113.170198055613,17.772962503158
"2016-05-04",73.5833755681061,346.885410578987,346.885410578987,351.105296664248,352.115951385522,372.095850768416,372.992304283219,376.316724701418,383.517119571147,383.517119571147,30,431.274516335848,432.340663705025,30,462.950574627063,30,30,492.489504787222,503.787330228208,505.686160664126,30,509.960305763612,511.802996836581,528.149736945521,30,36.830533784839,686.830533784839,689.035135837988,691.320758848365,117.15947865387,1517.15947865387,1532.03437727019,30,1548.57634317041,30,1560.9110121678,1560.9110121678,30,30,1827.04491064297,30,1832.31305637833,1845.71183503823,30,1867.32075281414,30,1876.33779901722,30,30,1911.17150976863,1915.5257776106,1928.06477648952,30,30,1943.96508821258,30,2076.2819676921,2076.2819676921,2076.2819676921,2076.2819676921,71.7578715890962,5.70233769511021,42.7049724169693,18.8596901923014,141.814856876439,822.622360702545,5.6277606804003,10.5708384659292,16.5036166991516,1.07631189955419,27.6659527058835,12.4871263669791,6.25116581351489,110.650317756974,17.2055884886855
"2016-05-05",70.2319936114707,332.75677335448,332.75677335448,336.953053784335,337.899587744171,358.054804106389,358.966588863239,362.536386065249,369.461211027311,369.461211027311,30,415.957167966297,417.059180523826,30,446.899474310769,30,30,476.372792066728,488.066230518859,490.0029180274,30,494.321555896983,496.284666115545,512.56513963323,30,30,666.676430422665,668.915461765488,671.290753641895,65.0705404748001,1465.0705404748,1479.65507754252,30,1496.01004878595,30,1508.20605985854,1508.20605985854,30,30,1765.69290749426,30,1770.9057999573,1784.03024451943,30,1805.66471366393,30,1814.49952985069,30,30,1848.43999929016,1852.71050379539,1864.88948578203,30,30,1880.46875242162,30,2009.41867821528,2009.41867821528,2009.41867821528,2009.41867821528,68.467517113498,5.29419564965969,40.9245996886186,18.1394827416781,137.100657284159,790.642952313515,5.4272795958967,10.3251528687399,16.6056702293845,1.05428973673602,26.862356944931,12.127920678843,6.12487155007458,107.88101139985,16.6776852954349
"2016-05-06",67.4413862319567,319.251256997449,319.251256997449,323.262145397659,324.131705728704,343.898528460008,344.794251881817,348.422025859127,354.991656139707,354.991656139707,30,399.777143645013,400.884873236543,30,429.733136885765,30,30,458.825568241557,470.87083432449,472.844251185075,30,477.240835085012,479.355562795712,495.734617869055,30,30,644.748378348108,647.117366466471,649.719278247189,30,1409.90051294911,1424.38305207285,30,1440.69078672142,30,1452.95752957289,1452.95752957289,30,30,1702.78544367537,30,1708.10216861004,1720.99143950796,30,1742.57123412764,30,1751.37557367923,30,30,1784.68735356379,1788.97610690328,1800.81943472923,30,30,1816.29221869204,30,1941.97970050906,1941.97970050906,1941.97970050906,1941.97970050906,65.7636166065837,4.8943514635444,38.969159831333,17.2736989387309,131.404094229422,757.020703981348,5.22646112075785,10.092712546766,16.5085790824456,1.03374321900495,26.1124707307548,11.7908482179644,6.00220618228517,105.028808175368,16.1831742633163
"2016-05-07",65.6697306660784,307.621228814846,307.621228814846,311.318924294771,312.102795819052,330.912182245791,331.756772269248,335.228091408274,341.352636347668,341.352636347668,30,384.076076535608,385.143062649195,30,412.67178429371,30,30,440.952326589661,453.053590868947,455.028591861441,30,459.428855362652,461.637279663494,477.998342962787,30,30,621.030557060072,623.531074842013,626.372472979888,30,1351.08101610686,1365.54124738682,30,1381.83574661692,30,1394.25308196541,1394.25308196541,30,30,1637.43103912225,30,1642.9191269997,1655.59366702377,30,1677.00159047618,30,1685.84639164483,30,30,1718.68265701625,1723.04298642905,1734.57276002577,30,30,1750.05014618931,30,1872.58408867065,1872.58408867065,1872.58408867065,1872.58408867065,64.0927029497548,4.52019045684117,37.0309999048673,16.4190516937412,124.786800292557,721.478340583985,5.03148967693675,9.87038846038554,16.2404719812072,1.01452310576888,25.4085481981929,11.4747395852486,5.88105483961156,102.166215952418,15.718567101195
"2016-05-08",65.0923560539614,298.502215129912,298.502215129912,301.816928042444,302.513483885249,319.97069410203,320.739759180898,323.884937876256,329.504291925172,329.504291925172,30,369.97600582966,370.959038143636,30,396.86740212964,30,30,423.911440104424,435.695973829542,437.624073371727,30,441.898491124806,444.09691632527,460.141272471398,30,30,596.240912868111,598.840398029518,601.865724424095,30,1289.52913248625,1303.93335345912,30,1320.16064044248,30,1332.69609797678,1332.69609797678,30,30,1570.18529549286,30,1575.82320323776,1588.29138984094,30,1609.39865821507,30,1618.27879698937,30,30,1650.68925345568,1655.11936290313,1666.35352074609,30,30,1681.84176045694,30,1801.3383012307,1801.3383012307,1801.3383012307,1801.3383012307,63.6217734918723,4.18085488762527,35.2225598820889,15.6417205277009,117.551104340049,684.374340164795,4.84295345500236,9.6588962228008,15.852599820131,0.996694234201632,24.7672808860425,11.1766199423784,5.76740229432787,99.3847556558911,15.2879002697774
"2016-05-09",65.7652311973035,292.142307771235,292.142307771235,295.046526526802,295.660876499926,311.57790130788,312.258971079119,314.967228395874,320.060553674149,320.060553674149,30,358.239788685073,359.110087897344,30,383.202028728692,30,30,408.680224873046,419.799824237157,421.638163709514,30,425.662260388324,427.742206549785,443.138753425715,30,30,571.641233286449,574.257153522684,577.34153864172,30,1229.22366192175,1243.30347045062,30,1259.23519049661,30,1273.07544718682,1273.07544718682,30,30,1505.89230697402,30,1511.38972488511,1524.09027769325,30,1544.8926905428,30,1554.1248710609,30,30,1589.6104438765,1593.80568175587,1604.86502537331,30,30,1619.9290349077,30,1736.39512498391,1736.39512498391,1736.39512498391,1736.39512498391,64.3984888498852,3.88473128994959,33.6006290756028,14.9739740526951,110.170023446105,648.635081666814,4.72728509965086,9.94363219627251,15.4507218716527,1.06941580067051,27.9721192591269,11.0061684342149,5.71041183091264,96.8019319243106,15.1327207669828
"2016-05-10",67.6829373282977,288.571145126412,288.571145126412,291.073471924473,291.610819876806,305.932828857903,306.528938511259,308.753696803736,313.338109889681,313.338109889681,30,349.313588470038,350.053941117073,30,372.245816800072,30,30,395.943701804708,406.132729781115,407.847192264961,30,411.517482462203,413.383682049242,427.966600140951,30,30,549.571571489276,552.036499928658,554.935049494699,30,1184.09715326732,1196.84413925088,30,1211.66434169685,30,1226.04219236126,1226.04219236126,30,30,1456.13121384154,30,1461.20850220691,1474.94460526609,30,1495.17292755214,30,1503.74859389678,30,30,1548.63768777234,1552.12270707611,1563.19859071946,30,30,1576.80769125153,30,1690.29688882396,1690.29688882396,1690.29688882396,1690.29688882396,66.4167229867154,3.63555317235542,32.1993339891975,14.4143870938552,103.655703155154,626.405846910332,4.82041005638478,11.0476647073902,15.2925949472195,1.11549133924127,38.678656724959,11.0388454724943,5.68780607532156,94.4991107346763,15.5411322094718
